date;Respiration;GSR;Temperature;CFM
16/02/2014 14:21:40.749;-9,123;-47,973;21,622;74
16/02/2014 14:21:40.780;-9,107;-47,973;21,635;74
16/02/2014 14:21:40.812;-9,115;-47,973;21,622;74
16/02/2014 14:21:40.843;-9,139;-47,973;21,622;74
16/02/2014 14:21:40.874;-9,185;-47,973;21,622;74
16/02/2014 14:21:40.905;-9,17;-47,973;21,622;74
16/02/2014 14:21:40.937;-9,217;-47,973;21,622;74
16/02/2014 14:21:40.968;-9,217;-47,973;21,622;74
16/02/2014 14:21:40.999;-9,24;-47,973;21,61;74
16/02/2014 14:21:41.030;-9,24;-47,973;21,61;74
16/02/2014 14:21:41.062;-9,256;-47,973;21,61;74
16/02/2014 14:21:41.093;-9,295;-47,973;21,61;74
16/02/2014 14:21:41.124;-9,318;-47,973;21,61;74
16/02/2014 14:21:41.155;-9,349;-47,973;21,61;74
16/02/2014 14:21:41.187;-9,365;-47,973;21,61;74
16/02/2014 14:21:41.218;-9,357;-47,973;21,61;74
16/02/2014 14:21:41.249;-9,357;-47,973;21,61;74
16/02/2014 14:21:41.280;-9,373;-47,973;21,61;74
16/02/2014 14:21:41.312;-9,458;-47,973;21,61;74
16/02/2014 14:21:41.343;-9,435;-47,973;21,61;74
16/02/2014 14:21:41.374;-9,443;-47,973;21,61;74
16/02/2014 14:21:41.405;-9,435;-47,973;21,61;74
16/02/2014 14:21:41.437;-9,435;-47,973;21,61;74
16/02/2014 14:21:41.468;-9,404;-47,973;21,61;74
16/02/2014 14:21:41.499;-9,419;-47,973;21,61;74
16/02/2014 14:21:41.530;-9,396;-47,973;21,61;74
16/02/2014 14:21:41.562;-9,38;-47,973;21,61;74
16/02/2014 14:21:41.593;-9,357;-47,973;21,61;74
16/02/2014 14:21:41.624;-9,31;-47,973;21,61;73
16/02/2014 14:21:41.655;-9,279;-47,973;21,61;73
16/02/2014 14:21:41.687;-9,302;-47,973;21,597;73
16/02/2014 14:21:41.718;-9,263;-47,973;21,61;73
16/02/2014 14:21:41.749;-8,008;-47,973;21,61;73
16/02/2014 14:21:41.780;-9,529;-47,973;21,597;73
16/02/2014 14:21:41.812;-9,466;-47,973;21,597;73
16/02/2014 14:21:41.843;-9,427;-47,973;21,597;73
16/02/2014 14:21:41.874;-9,334;-47,973;21,597;73
16/02/2014 14:21:41.905;-9,302;-47,973;21,597;73
16/02/2014 14:21:41.937;-9,279;-47,973;21,597;73
16/02/2014 14:21:41.968;-9,271;-47,973;21,597;73
16/02/2014 14:21:41.999;-9,271;-47,973;21,597;73
16/02/2014 14:21:42.030;-9,232;-47,973;21,597;73
16/02/2014 14:21:42.062;-9,217;-47,973;21,597;73
16/02/2014 14:21:42.093;-9,209;-47,973;21,597;73
16/02/2014 14:21:42.124;-9,24;-47,973;21,597;73
16/02/2014 14:21:42.155;-9,217;-47,973;21,597;73
16/02/2014 14:21:42.187;-9,279;-47,973;21,597;73
16/02/2014 14:21:42.218;-9,248;-47,973;21,597;73
16/02/2014 14:21:42.249;-9,24;-47,973;21,597;73
16/02/2014 14:21:42.280;-9,224;-47,973;21,597;73
16/02/2014 14:21:42.312;-9,232;-47,973;21,597;73
16/02/2014 14:21:42.343;-9,178;-47,973;21,597;73
16/02/2014 14:21:42.374;-9,178;-47,973;21,597;73
16/02/2014 14:21:42.405;-9,185;-47,973;21,597;73
16/02/2014 14:21:42.437;-9,178;-47,973;21,597;73
16/02/2014 14:21:42.468;-9,17;-47,973;21,597;73
16/02/2014 14:21:42.499;-9,146;-47,973;21,597;73
16/02/2014 14:21:42.530;-9,146;-47,973;21,597;73
16/02/2014 14:21:42.562;-9,185;-47,973;21,585;73
16/02/2014 14:21:42.593;-9,139;-47,973;21,597;73
16/02/2014 14:21:42.624;-9,185;-47,973;21,597;73
16/02/2014 14:21:42.655;-9,193;-47,973;21,597;73
16/02/2014 14:21:42.687;-9,209;-47,973;21,597;73
16/02/2014 14:21:42.718;-9,224;-47,973;21,597;73
16/02/2014 14:21:42.749;-9,232;-47,973;21,597;73
16/02/2014 14:21:42.780;-9,24;-47,973;21,597;73
16/02/2014 14:21:42.812;-9,271;-47,973;21,597;73
16/02/2014 14:21:42.843;-9,279;-47,973;21,597;73
16/02/2014 14:21:42.874;-9,326;-47,973;21,597;73
16/02/2014 14:21:42.905;-9,341;-47,973;21,597;73
16/02/2014 14:21:42.937;-9,357;-47,973;21,597;73
16/02/2014 14:21:42.968;-9,341;-47,973;21,597;73
16/02/2014 14:21:42.999;-9,38;-47,973;21,597;73
16/02/2014 14:21:43.030;-9,388;-47,973;21,597;73
16/02/2014 14:21:43.062;-9,614;-47,973;21,597;73
16/02/2014 14:21:43.093;-9,591;-47,973;21,597;73
16/02/2014 14:21:43.124;-9,568;-47,973;21,61;73
16/02/2014 14:21:43.155;-9,591;-47,973;21,597;73
16/02/2014 14:21:43.187;-9,591;-47,973;21,597;73
16/02/2014 14:21:43.218;-9,575;-47,973;21,597;73
16/02/2014 14:21:43.249;-9,575;-47,973;21,61;73
16/02/2014 14:21:43.280;-9,575;-47,973;21,597;73
16/02/2014 14:21:43.312;-9,591;-47,973;21,61;73
16/02/2014 14:21:43.343;-9,568;-47,973;21,61;73
16/02/2014 14:21:43.374;-9,552;-47,973;21,61;73
16/02/2014 14:21:43.405;-9,56;-47,973;21,61;73
16/02/2014 14:21:43.437;-9,568;-47,973;21,61;73
16/02/2014 14:21:43.468;-9,568;-47,973;21,61;73
16/02/2014 14:21:43.499;-8,53;-47,973;21,61;73
16/02/2014 14:21:43.530;-9,061;-47,973;21,61;73
16/02/2014 14:21:43.562;-9,653;-47,973;21,61;73
16/02/2014 14:21:43.593;-10,223;-47,973;21,61;73
16/02/2014 14:21:43.624;-9,256;-47,973;21,61;73
16/02/2014 14:21:43.655;-9,989;-47,973;21,61;73
16/02/2014 14:21:43.687;-9,466;-47,973;21,61;73
16/02/2014 14:21:43.718;-10,004;-47,973;21,61;73
16/02/2014 14:21:43.749;-10,917;-47,973;21,61;73
16/02/2014 14:21:43.780;-10,738;-47,973;21,61;73
16/02/2014 14:21:43.812;-10,613;-47,973;21,61;73
16/02/2014 14:21:43.843;-10,488;-47,973;21,61;73
16/02/2014 14:21:43.874;-10,379;-47,973;21,61;73
16/02/2014 14:21:43.905;-10,238;-47,973;21,61;73
16/02/2014 14:21:43.937;-9,022;-47,973;21,622;73
16/02/2014 14:21:43.968;-10,441;-47,973;21,61;73
16/02/2014 14:21:43.999;-10,316;-47,973;21,61;73
16/02/2014 14:21:44.030;-10,215;-47,973;21,61;73
16/02/2014 14:21:44.062;-10,114;-47,973;21,61;72
16/02/2014 14:21:44.093;-10,043;-47,973;21,622;72
16/02/2014 14:21:44.124;-9,95;-47,973;21,622;72
16/02/2014 14:21:44.155;-9,911;-47,973;21,622;72
16/02/2014 14:21:44.187;-9,841;-47,973;21,622;72
16/02/2014 14:21:44.218;-9,786;-47,973;21,622;72
16/02/2014 14:21:44.249;-9,739;-47,973;21,622;72
16/02/2014 14:21:44.280;-9,708;-47,973;21,622;72
16/02/2014 14:21:44.312;-9,638;-47,973;21,622;72
16/02/2014 14:21:44.343;-9,599;-47,973;21,622;72
16/02/2014 14:21:44.374;-9,677;-47,973;21,622;72
16/02/2014 14:21:44.405;-9,607;-47,973;21,622;72
16/02/2014 14:21:44.437;-9,521;-47,973;21,635;72
16/02/2014 14:21:44.468;-9,334;-47,973;21,635;72
16/02/2014 14:21:44.499;-9,131;-47,973;21,635;72
16/02/2014 14:21:44.530;-8,772;-47,973;21,635;72
16/02/2014 14:21:44.562;-8,546;-47,973;21,635;72
16/02/2014 14:21:44.593;-8,351;-47,973;21,635;72
16/02/2014 14:21:44.624;-8,273;-47,973;21,635;72
16/02/2014 14:21:44.655;-8,218;-47,973;21,635;72
16/02/2014 14:21:44.687;-8,195;-47,973;21,635;72
16/02/2014 14:21:44.718;-8,117;-47,973;21,635;72
16/02/2014 14:21:44.749;-7,649;-47,973;21,635;72
16/02/2014 14:21:44.780;-7,157;-47,973;21,635;72
16/02/2014 14:21:44.812;-6,557;-47,973;21,635;72
16/02/2014 14:21:44.843;-5,941;-47,973;21,635;72
16/02/2014 14:21:44.874;-5,597;-47,973;21,635;72
16/02/2014 14:21:44.905;-5,34;-47,973;21,635;72
16/02/2014 14:21:44.937;-5,09;-47,973;21,635;72
16/02/2014 14:21:44.968;-4,973;-47,973;21,647;72
16/02/2014 14:21:44.999;-4,888;-47,973;21,647;72
16/02/2014 14:21:45.030;-4,88;-47,973;21,647;72
16/02/2014 14:21:45.062;-4,911;-47,973;21,647;72
16/02/2014 14:21:45.093;-5,028;-47,973;21,647;72
16/02/2014 14:21:45.124;-5,122;-47,973;21,647;72
16/02/2014 14:21:45.155;-5,176;-47,973;21,647;72
16/02/2014 14:21:45.187;-5,285;-47,973;21,647;72
16/02/2014 14:21:45.218;-5,348;-47,973;21,647;72
16/02/2014 14:21:45.249;-5,512;-47,973;21,647;72
16/02/2014 14:21:45.280;-5,504;-47,973;21,647;72
16/02/2014 14:21:45.312;-5,527;-47,973;21,647;72
16/02/2014 14:21:45.343;-5,605;-47,973;21,66;72
16/02/2014 14:21:45.374;-5,714;-47,973;21,647;72
16/02/2014 14:21:45.405;-5,785;-47,973;21,66;72
16/02/2014 14:21:45.437;-5,894;-47,973;21,66;72
16/02/2014 14:21:45.468;-5,972;-47,973;21,66;72
16/02/2014 14:21:45.499;-6,034;-47,973;21,66;72
16/02/2014 14:21:45.530;-6,05;-47,973;21,66;72
16/02/2014 14:21:45.562;-6,065;-47,973;21,66;72
16/02/2014 14:21:45.593;-6,081;-47,973;21,66;72
16/02/2014 14:21:45.624;-6,073;-47,973;21,66;73
16/02/2014 14:21:45.655;-6,058;-47,973;21,66;73
16/02/2014 14:21:45.687;-6,089;-47,973;21,66;73
16/02/2014 14:21:45.718;-6,065;-47,973;21,66;73
16/02/2014 14:21:45.749;-6,042;-47,973;21,66;73
16/02/2014 14:21:45.780;-5,987;-47,973;21,66;73
16/02/2014 14:21:45.812;-5,909;-47,973;21,66;73
16/02/2014 14:21:45.843;-5,824;-47,973;21,66;73
16/02/2014 14:21:45.874;-5,785;-47,973;21,66;73
16/02/2014 14:21:45.905;-5,738;-47,973;21,66;73
16/02/2014 14:21:45.937;-5,714;-47,973;21,672;73
16/02/2014 14:21:45.968;-5,691;-47,973;21,672;73
16/02/2014 14:21:45.999;-5,675;-47,973;21,672;73
16/02/2014 14:21:46.030;-5,683;-47,973;21,672;73
16/02/2014 14:21:46.062;-5,722;-47,973;21,672;73
16/02/2014 14:21:46.093;-5,714;-47,973;21,685;73
16/02/2014 14:21:46.124;-5,847;-47,973;21,685;73
16/02/2014 14:21:46.155;-5,824;-47,973;21,685;73
16/02/2014 14:21:46.187;-5,824;-47,973;21,685;73
16/02/2014 14:21:46.218;-5,8;-47,973;21,697;73
16/02/2014 14:21:46.249;-5,785;-47,973;21,697;73
16/02/2014 14:21:46.280;-5,769;-47,973;21,697;73
16/02/2014 14:21:46.312;-5,73;-47,973;21,697;73
16/02/2014 14:21:46.343;-5,675;-47,973;21,697;73
16/02/2014 14:21:46.374;-5,613;-47,973;21,697;73
16/02/2014 14:21:46.405;-5,566;-47,973;21,697;73
16/02/2014 14:21:46.437;-5,496;-47,973;21,697;73
16/02/2014 14:21:46.468;-5,434;-47,973;21,71;73
16/02/2014 14:21:46.499;-5,371;-47,973;21,71;73
16/02/2014 14:21:46.530;-5,34;-47,973;21,71;73
16/02/2014 14:21:46.562;-5,371;-47,973;21,71;73
16/02/2014 14:21:46.593;-5,301;-47,973;21,71;73
16/02/2014 14:21:46.624;-5,293;-47,973;21,71;73
16/02/2014 14:21:46.655;-5,239;-47,973;21,722;73
16/02/2014 14:21:46.687;-5,192;-47,973;21,722;73
16/02/2014 14:21:46.718;-5,153;-47,973;21,722;73
16/02/2014 14:21:46.749;-5,122;-47,973;21,722;73
16/02/2014 14:21:46.780;-5,059;-47,973;21,722;73
16/02/2014 14:21:46.812;-5,044;-47,973;21,722;73
16/02/2014 14:21:46.843;-5,036;-47,973;21,735;73
16/02/2014 14:21:46.874;-5,02;-47,973;21,735;73
16/02/2014 14:21:46.905;-5,005;-47,973;21,735;73
16/02/2014 14:21:46.937;-5,012;-47,973;21,735;73
16/02/2014 14:21:46.968;-4,981;-47,973;21,735;73
16/02/2014 14:21:46.999;-4,162;-47,973;21,747;73
16/02/2014 14:21:47.030;-4,045;-47,973;21,747;73
16/02/2014 14:21:47.062;-5,504;-47,973;21,747;73
16/02/2014 14:21:47.093;-5,473;-47,973;21,747;73
16/02/2014 14:21:47.124;-5,387;-47,973;21,747;73
16/02/2014 14:21:47.155;-5,34;-47,973;21,76;73
16/02/2014 14:21:47.187;-5,262;-47,973;21,76;74
16/02/2014 14:21:47.218;-5,215;-47,973;21,76;74
16/02/2014 14:21:47.249;-5,215;-47,973;21,76;74
16/02/2014 14:21:47.280;-5,168;-47,973;21,772;74
16/02/2014 14:21:47.312;-5,153;-47,973;21,772;74
16/02/2014 14:21:47.343;-5,106;-47,973;21,772;74
16/02/2014 14:21:47.374;-5,098;-47,973;21,772;74
16/02/2014 14:21:47.405;-5,051;-47,973;21,772;74
16/02/2014 14:21:47.437;-5,192;-47,973;21,772;74
16/02/2014 14:21:47.468;-5,153;-47,973;21,772;74
16/02/2014 14:21:47.499;-5,145;-47,973;21,785;74
16/02/2014 14:21:47.530;-5,122;-47,973;21,785;74
16/02/2014 14:21:47.562;-5,067;-47,973;21,785;74
16/02/2014 14:21:47.593;-5,059;-47,973;21,785;74
16/02/2014 14:21:47.624;-5,044;-47,973;21,785;74
16/02/2014 14:21:47.655;-5,028;-47,973;21,797;74
16/02/2014 14:21:47.687;-5,036;-47,973;21,797;74
16/02/2014 14:21:47.718;-5,036;-47,973;21,797;74
16/02/2014 14:21:47.749;-5,028;-47,973;21,797;74
16/02/2014 14:21:47.780;-5,044;-47,973;21,797;74
16/02/2014 14:21:47.812;-5,028;-47,973;21,81;74
16/02/2014 14:21:47.843;-5,051;-47,973;21,81;74
16/02/2014 14:21:47.874;-4,412;-47,973;21,81;74
16/02/2014 14:21:47.905;-4,849;-47,973;21,81;74
16/02/2014 14:21:47.937;-4,412;-47,973;21,81;74
16/02/2014 14:21:47.968;-4,576;-47,973;21,81;74
16/02/2014 14:21:47.999;-6,159;-47,973;21,822;74
16/02/2014 14:21:48.030;-6,073;-47,973;21,822;74
16/02/2014 14:21:48.062;-6,003;-47,973;21,822;74
16/02/2014 14:21:48.093;-5,917;-47,973;21,835;74
16/02/2014 14:21:48.124;-5,753;-47,973;21,835;74
16/02/2014 14:21:48.155;-5,558;-47,973;21,835;74
16/02/2014 14:21:48.187;-5,387;-47,973;21,835;74
16/02/2014 14:21:48.218;-5,254;-47,973;21,835;74
16/02/2014 14:21:48.249;-5,184;-47,973;21,835;74
16/02/2014 14:21:48.280;-5,153;-47,973;21,847;74
16/02/2014 14:21:48.312;-5,145;-47,973;21,847;74
16/02/2014 14:21:48.343;-5,137;-47,973;21,847;74
16/02/2014 14:21:48.374;-5,207;-47,973;21,86;74
16/02/2014 14:21:48.405;-5,145;-47,973;21,86;74
16/02/2014 14:21:48.437;-5,168;-47,973;21,86;74
16/02/2014 14:21:48.468;-5,184;-47,973;21,86;74
16/02/2014 14:21:48.499;-5,285;-47,973;21,86;74
16/02/2014 14:21:48.530;-5,41;-47,973;21,86;74
16/02/2014 14:21:48.562;-5,488;-47,973;21,86;74
16/02/2014 14:21:48.593;-5,636;-47,973;21,86;74
16/02/2014 14:21:48.624;-5,925;-47,973;21,872;74
16/02/2014 14:21:48.655;-6,362;-47,973;21,872;74
16/02/2014 14:21:48.687;-6,526;-47,973;21,872;74
16/02/2014 14:21:48.718;-6,596;-47,973;21,872;74
16/02/2014 14:21:48.749;-5,441;-47,973;21,872;75
16/02/2014 14:21:48.780;-6,042;-47,973;21,872;75
16/02/2014 14:21:48.812;-6,806;-47,973;21,872;75
16/02/2014 14:21:48.843;-6,658;-47,973;21,885;75
16/02/2014 14:21:48.874;-6,229;-47,973;21,885;75
16/02/2014 14:21:48.905;-8,14;-47,973;21,885;75
16/02/2014 14:21:48.937;-8,07;-47,973;21,885;75
16/02/2014 14:21:48.968;-7,953;-47,973;21,885;75
16/02/2014 14:21:48.999;-7,945;-47,973;21,885;75
16/02/2014 14:21:49.030;-8,023;-47,973;21,885;75
16/02/2014 14:21:49.062;-8,156;-47,973;21,885;75
16/02/2014 14:21:49.093;-8,312;-47,973;21,897;75
16/02/2014 14:21:49.124;-8,437;-47,96;21,897;75
16/02/2014 14:21:49.155;-8,538;-47,96;21,897;75
16/02/2014 14:21:49.187;-8,624;-47,96;21,897;75
16/02/2014 14:21:49.218;-8,71;-47,96;21,897;75
16/02/2014 14:21:49.249;-8,78;-47,96;21,897;75
16/02/2014 14:21:49.280;-8,85;-47,96;21,91;75
16/02/2014 14:21:49.312;-8,92;-47,96;21,91;75
16/02/2014 14:21:49.343;-8,99;-47,96;21,91;75
16/02/2014 14:21:49.374;-9,037;-47,96;21,91;75
16/02/2014 14:21:49.405;-9,053;-47,96;21,91;75
16/02/2014 14:21:49.437;-9,022;-47,96;21,922;75
16/02/2014 14:21:49.468;-9,022;-47,96;21,922;75
16/02/2014 14:21:49.499;-9,045;-47,96;21,922;75
16/02/2014 14:21:49.530;-9,037;-47,96;21,922;75
16/02/2014 14:21:49.562;-9,053;-47,96;21,922;75
16/02/2014 14:21:49.593;-9,107;-47,96;21,922;75
16/02/2014 14:21:49.624;-9,1;-47,96;21,922;75
16/02/2014 14:21:49.655;-9,107;-47,96;21,922;75
16/02/2014 14:21:49.687;-9,131;-47,96;21,922;75
16/02/2014 14:21:49.718;-9,139;-47,96;21,922;75
16/02/2014 14:21:49.749;-9,107;-47,96;21,922;75
16/02/2014 14:21:49.780;-9,123;-47,96;21,922;75
16/02/2014 14:21:49.812;-9,123;-47,96;21,922;75
16/02/2014 14:21:49.843;-9,115;-47,96;21,922;75
16/02/2014 14:21:49.874;-9,061;-47,96;21,922;75
16/02/2014 14:21:49.905;-9,084;-47,96;21,922;75
16/02/2014 14:21:49.937;-9,053;-47,96;21,922;75
16/02/2014 14:21:49.968;-9,022;-47,96;21,935;75
16/02/2014 14:21:49.999;-9,029;-47,96;21,922;75
16/02/2014 14:21:50.030;-9,029;-47,96;21,935;75
16/02/2014 14:21:50.062;-9,029;-47,96;21,935;75
16/02/2014 14:21:50.093;-9,022;-47,96;21,935;75
16/02/2014 14:21:50.124;-9,053;-47,96;21,935;75
16/02/2014 14:21:50.155;-9,029;-47,96;21,935;75
16/02/2014 14:21:50.187;-8,998;-47,96;21,947;75
16/02/2014 14:21:50.218;-9,006;-47,96;21,947;75
16/02/2014 14:21:50.249;-8,998;-47,96;21,935;75
16/02/2014 14:21:50.280;-9,014;-47,96;21,947;75
16/02/2014 14:21:50.312;-8,998;-47,96;21,947;76
16/02/2014 14:21:50.343;-8,983;-47,96;21,947;76
16/02/2014 14:21:50.374;-9,014;-47,96;21,947;76
16/02/2014 14:21:50.405;-9,006;-47,96;21,947;76
16/02/2014 14:21:50.437;-9,053;-47,96;21,947;76
16/02/2014 14:21:50.468;-9,068;-47,96;21,947;76
16/02/2014 14:21:50.499;-9,217;-47,96;21,96;76
16/02/2014 14:21:50.530;-9,248;-47,96;21,947;76
