date;Respiration;GSR;Temperature;CFM
25/02/2014 15:59:10.428;-16,034;-32,37;27,203;84
25/02/2014 15:59:10.459;-16,01;-32,382;27,203;84
25/02/2014 15:59:10.490;-15,964;-32,382;27,203;84
25/02/2014 15:59:10.521;-15,995;-32,382;27,203;84
25/02/2014 15:59:10.553;-15,971;-32,42;27,203;84
25/02/2014 15:59:10.584;-15,987;-32,42;27,203;84
25/02/2014 15:59:10.615;-15,956;-32,432;27,203;84
25/02/2014 15:59:10.646;-15,932;-32,432;27,203;84
25/02/2014 15:59:10.678;-15,94;-32,445;27,203;84
25/02/2014 15:59:10.709;-15,901;-32,445;27,203;84
25/02/2014 15:59:10.740;-15,948;-32,445;27,203;84
25/02/2014 15:59:10.771;-15,901;-32,445;27,203;84
25/02/2014 15:59:10.803;-15,925;-32,457;27,203;84
25/02/2014 15:59:10.834;-15,893;-32,457;27,203;84
25/02/2014 15:59:10.865;-15,901;-32,457;27,203;84
25/02/2014 15:59:10.896;-15,886;-32,457;27,203;84
25/02/2014 15:59:10.928;-15,862;-32,457;27,203;84
25/02/2014 15:59:10.959;-15,847;-32,457;27,203;84
25/02/2014 15:59:10.990;-15,854;-32,47;27,203;84
25/02/2014 15:59:11.021;-15,831;-32,47;27,203;84
25/02/2014 15:59:11.053;-15,831;-32,47;27,203;84
25/02/2014 15:59:11.084;-15,815;-32,482;27,203;84
25/02/2014 15:59:11.115;-15,792;-32,482;27,203;84
25/02/2014 15:59:11.146;-15,769;-32,482;27,203;84
25/02/2014 15:59:11.178;-15,776;-32,482;27,203;84
25/02/2014 15:59:11.209;-15,769;-32,482;27,203;84
25/02/2014 15:59:11.240;-15,745;-32,495;27,203;84
25/02/2014 15:59:11.271;-15,722;-32,495;27,203;84
25/02/2014 15:59:11.303;-15,691;-32,495;27,203;84
25/02/2014 15:59:11.334;-15,667;-32,495;27,203;84
25/02/2014 15:59:11.365;-15,644;-32,507;27,203;84
25/02/2014 15:59:11.396;-15,62;-32,507;27,203;84
25/02/2014 15:59:11.428;-15,613;-32,507;27,203;84
25/02/2014 15:59:11.459;-15,574;-32,507;27,203;84
25/02/2014 15:59:11.490;-15,527;-32,52;27,203;84
25/02/2014 15:59:11.521;-15,527;-32,52;27,203;84
25/02/2014 15:59:11.553;-15,48;-32,52;27,203;84
25/02/2014 15:59:11.584;-15,472;-32,52;27,203;84
25/02/2014 15:59:11.615;-15,542;-32,532;27,203;84
25/02/2014 15:59:11.646;-15,519;-32,532;27,203;84
25/02/2014 15:59:11.678;-15,511;-32,532;27,203;84
25/02/2014 15:59:11.709;-15,457;-32,545;27,203;84
25/02/2014 15:59:11.740;-15,48;-32,545;27,203;84
25/02/2014 15:59:11.771;-15,449;-32,557;27,203;84
25/02/2014 15:59:11.803;-15,464;-32,557;27,203;84
25/02/2014 15:59:11.834;-15,496;-32,57;27,203;84
25/02/2014 15:59:11.865;-15,472;-32,582;27,203;84
25/02/2014 15:59:11.896;-15,488;-32,582;27,203;84
25/02/2014 15:59:11.928;-15,503;-32,595;27,203;84
25/02/2014 15:59:11.959;-15,511;-32,595;27,203;84
25/02/2014 15:59:11.990;-15,511;-32,608;27,203;84
25/02/2014 15:59:12.021;-15,542;-32,608;27,203;84
25/02/2014 15:59:12.053;-15,55;-32,62;27,203;84
25/02/2014 15:59:12.084;-15,566;-32,62;27,203;84
25/02/2014 15:59:12.115;-15,574;-32,633;27,203;84
25/02/2014 15:59:12.146;-15,589;-32,633;27,203;84
