date;Respiration;GSR;Temperature;CFM
20/02/2014 10:25:26.777;8,404;-41,979;25,664;73
20/02/2014 10:25:26.808;8,419;-41,979;25,664;73
20/02/2014 10:25:26.839;8,427;-41,992;25,664;73
20/02/2014 10:25:26.870;8,435;-41,992;25,664;73
20/02/2014 10:25:26.902;8,443;-42,004;25,664;73
20/02/2014 10:25:26.933;8,466;-42,017;25,664;73
20/02/2014 10:25:26.964;8,232;-42,017;25,664;73
20/02/2014 10:25:26.995;8,294;-42,017;25,664;73
20/02/2014 10:25:27.027;8,365;-42,029;25,664;73
20/02/2014 10:25:27.058;8,427;-42,029;25,664;73
20/02/2014 10:25:27.089;8,528;-42,042;25,664;73
20/02/2014 10:25:27.120;8,63;-42,042;25,664;73
20/02/2014 10:25:27.152;8,692;-42,055;25,664;73
20/02/2014 10:25:27.183;8,817;-42,055;25,664;73
20/02/2014 10:25:27.214;8,918;-42,067;25,664;73
20/02/2014 10:25:27.245;9,028;-42,08;25,664;73
20/02/2014 10:25:27.277;9,152;-42,08;25,664;73
20/02/2014 10:25:27.308;9,246;-42,08;25,664;73
20/02/2014 10:25:27.339;9,363;-42,092;25,664;73
20/02/2014 10:25:27.370;9,503;-42,092;25,664;73
20/02/2014 10:25:27.402;9,418;-42,092;25,676;73
20/02/2014 10:25:27.433;9,519;-42,092;25,676;73
20/02/2014 10:25:27.464;9,714;-42,092;25,676;73
20/02/2014 10:25:27.495;9,901;-42,105;25,676;73
20/02/2014 10:25:27.527;10,088;-42,105;25,676;73
20/02/2014 10:25:27.558;10,283;-42,105;25,676;73
20/02/2014 10:25:27.589;10,463;-42,105;25,676;73
20/02/2014 10:25:27.620;10,642;-42,117;25,676;73
20/02/2014 10:25:27.652;10,736;-42,117;25,676;73
20/02/2014 10:25:27.683;10,837;-42,13;25,676;73
20/02/2014 10:25:27.714;10,978;-42,13;25,689;73
20/02/2014 10:25:27.745;11,141;-42,13;25,689;73
20/02/2014 10:25:27.777;11,344;-42,13;25,676;71
20/02/2014 10:25:27.808;11,547;-42,13;25,689;71
20/02/2014 10:25:27.839;11,461;-42,13;25,739;71
20/02/2014 10:25:27.870;11,555;-42,13;25,676;71
20/02/2014 10:25:27.902;11,758;-42,13;25,676;71
20/02/2014 10:25:27.933;11,914;-42,13;25,689;71
20/02/2014 10:25:27.964;12,054;-42,142;25,676;71
20/02/2014 10:25:27.995;12,241;-42,142;25,676;71
20/02/2014 10:25:28.027;12,421;-42,142;25,676;71
20/02/2014 10:25:28.058;12,592;-42,142;25,676;71
20/02/2014 10:25:28.089;12,756;-42,155;25,676;71
20/02/2014 10:25:28.120;12,92;-42,155;25,676;71
20/02/2014 10:25:28.152;13,068;-42,155;25,676;71
20/02/2014 10:25:28.183;13,208;-42,155;25,676;71
20/02/2014 10:25:28.214;13,396;-42,155;25,676;71
20/02/2014 10:25:28.245;13,544;-42,167;25,676;71
20/02/2014 10:25:28.277;13,505;-42,155;25,689;71
20/02/2014 10:25:28.308;13,645;-42,155;25,664;71
20/02/2014 10:25:28.339;13,832;-42,167;25,676;71
20/02/2014 10:25:28.370;13,942;-42,167;25,676;71
20/02/2014 10:25:28.402;14,082;-42,167;25,676;71
20/02/2014 10:25:28.433;14,254;-42,167;25,664;71
20/02/2014 10:25:28.464;14,417;-42,167;25,676;71
20/02/2014 10:25:28.495;14,527;-42,18;25,676;71
20/02/2014 10:25:28.527;14,628;-42,18;25,664;71
20/02/2014 10:25:28.558;14,628;-42,18;25,676;71
20/02/2014 10:25:28.589;14,558;-42,192;25,664;71
20/02/2014 10:25:28.620;14,503;-42,192;25,664;71
20/02/2014 10:25:28.652;14,433;-42,192;25,676;71
20/02/2014 10:25:28.683;14,378;-42,192;25,676;71
20/02/2014 10:25:28.714;14,012;-42,192;25,676;70
20/02/2014 10:25:28.745;13,903;-42,192;25,676;70
20/02/2014 10:25:28.777;13,801;-42,192;25,676;70
20/02/2014 10:25:28.808;13,731;-42,205;25,676;70
20/02/2014 10:25:28.839;13,637;-42,205;25,676;70
20/02/2014 10:25:28.870;13,552;-42,205;25,689;70
20/02/2014 10:25:28.902;13,388;-42,217;25,676;70
20/02/2014 10:25:28.933;13,224;-42,217;25,676;70
20/02/2014 10:25:28.964;13,115;-42,23;25,676;70
20/02/2014 10:25:28.995;12,998;-42,23;25,689;70
20/02/2014 10:25:29.027;12,826;-42,23;25,689;70
20/02/2014 10:25:29.058;12,694;-42,23;25,689;70
20/02/2014 10:25:29.089;12,53;-42,23;25,689;70
20/02/2014 10:25:29.120;12,397;-42,242;25,689;70
20/02/2014 10:25:29.152;11,999;-42,23;25,701;70
20/02/2014 10:25:29.183;11,882;-42,242;25,701;70
20/02/2014 10:25:29.214;11,758;-42,242;25,701;70
20/02/2014 10:25:29.245;11,609;-42,242;25,701;70
20/02/2014 10:25:29.277;11,453;-42,242;25,701;70
20/02/2014 10:25:29.308;11,305;-42,255;25,701;70
20/02/2014 10:25:29.339;11,243;-42,255;25,714;70
20/02/2014 10:25:29.370;11,079;-42,255;25,701;70
20/02/2014 10:25:29.402;10,954;-42,255;25,701;70
20/02/2014 10:25:29.433;10,829;-42,267;25,714;70
20/02/2014 10:25:29.464;10,572;-42,267;25,714;70
20/02/2014 10:25:29.495;10,307;-42,267;25,714;70
20/02/2014 10:25:29.527;10,135;-42,267;25,714;70
20/02/2014 10:25:29.558;10,018;-42,267;25,714;70
20/02/2014 10:25:29.589;9,73;-42,267;25,726;69
20/02/2014 10:25:29.620;9,652;-42,267;25,714;69
20/02/2014 10:25:29.652;9,55;-42,267;25,726;69
20/02/2014 10:25:29.683;9,488;-42,267;25,714;69
20/02/2014 10:25:29.714;9,464;-42,267;25,714;69
20/02/2014 10:25:29.745;9,418;-42,267;25,714;69
20/02/2014 10:25:29.777;9,34;-42,267;25,714;69
20/02/2014 10:25:29.808;9,301;-42,267;25,714;69
20/02/2014 10:25:29.839;9,254;-42,267;25,714;69
20/02/2014 10:25:29.870;9,23;-42,267;25,714;69
20/02/2014 10:25:29.902;9,238;-42,267;25,714;69
20/02/2014 10:25:29.933;9,215;-42,267;25,714;69
20/02/2014 10:25:29.964;9,23;-42,267;25,714;69
20/02/2014 10:25:29.995;9,215;-42,267;25,714;69
20/02/2014 10:25:30.027;8,973;-42,267;25,726;69
20/02/2014 10:25:30.058;8,981;-42,255;25,714;69
20/02/2014 10:25:30.089;9,004;-42,255;25,714;69
20/02/2014 10:25:30.120;9,004;-42,255;25,726;69
20/02/2014 10:25:30.152;9,012;-42,255;25,726;69
20/02/2014 10:25:30.183;9,02;-42,255;25,726;69
20/02/2014 10:25:30.214;9,059;-42,255;25,726;69
20/02/2014 10:25:30.245;9,137;-42,255;25,726;69
20/02/2014 10:25:30.277;9,152;-42,255;25,726;69
20/02/2014 10:25:30.308;9,207;-42,255;25,726;69
20/02/2014 10:25:30.339;9,168;-42,255;25,726;69
20/02/2014 10:25:30.370;9,074;-42,255;25,726;69
20/02/2014 10:25:30.402;8,965;-42,255;25,726;69
20/02/2014 10:25:30.433;8,957;-42,255;25,726;69
20/02/2014 10:25:30.464;8,716;-42,255;25,739;67
20/02/2014 10:25:30.495;8,747;-42,242;25,726;67
20/02/2014 10:25:30.527;8,762;-42,242;25,726;67
20/02/2014 10:25:30.558;8,755;-42,242;25,726;67
20/02/2014 10:25:30.589;8,809;-42,242;25,726;67
20/02/2014 10:25:30.620;8,825;-42,242;25,726;67
20/02/2014 10:25:30.652;8,809;-42,242;25,726;67
20/02/2014 10:25:30.683;8,786;-42,242;25,726;67
20/02/2014 10:25:30.714;8,801;-42,242;25,739;67
20/02/2014 10:25:30.745;8,848;-42,242;25,739;67
20/02/2014 10:25:30.777;8,895;-42,242;25,739;67
20/02/2014 10:25:30.808;8,926;-42,242;25,739;67
20/02/2014 10:25:30.839;8,934;-42,242;25,739;67
