t;Respiration;GSR;Temperature;CFM
4.500;-10.004;-44.194;29.417;73.000
4.531;-10.028;-44.194;29.417;73.000
4.563;-10.020;-44.194;29.417;73.000
4.594;-10.028;-44.194;29.417;73.000
4.625;-10.004;-44.194;29.417;73.000
4.656;-9.997;-44.194;29.417;73.000
4.688;-10.004;-44.194;29.417;73.000
4.719;-9.997;-44.194;29.417;73.000
4.750;-9.981;-44.194;29.417;73.000
4.781;-9.989;-44.194;29.417;73.000
4.813;-9.981;-44.194;29.417;73.000
4.844;-9.981;-44.194;29.430;73.000
4.875;-9.958;-44.194;29.417;73.000
4.906;-9.958;-44.194;29.417;73.000
4.938;-9.942;-44.194;29.417;73.000
4.969;-9.903;-44.194;29.417;73.000
5.000;-9.872;-44.194;29.417;73.000
5.031;-9.825;-44.194;29.417;73.000
5.063;-9.778;-44.194;29.417;73.000
5.094;-9.747;-44.194;29.417;73.000
5.125;-9.755;-44.194;29.417;73.000
5.156;-9.739;-44.194;29.417;73.000
5.188;-9.708;-44.194;29.417;73.000
5.219;-9.692;-44.194;29.417;73.000
5.250;-9.817;-44.194;29.417;72.000
5.281;-9.786;-44.194;29.417;72.000
5.313;-9.708;-44.194;29.417;72.000
5.344;-9.685;-44.194;29.417;72.000
5.375;-9.622;-44.194;29.417;72.000
5.406;-9.568;-44.194;29.417;72.000
5.438;-9.521;-44.194;29.417;72.000
5.469;-9.435;-44.194;29.417;72.000
5.500;-9.396;-44.194;29.417;72.000
5.531;-9.349;-44.194;29.417;72.000
5.563;-9.287;-44.194;29.417;72.000
5.594;-9.263;-44.194;29.417;72.000
5.625;-9.193;-44.194;29.417;72.000
5.656;-9.162;-44.194;29.417;72.000
5.688;-9.146;-44.194;29.417;72.000
5.719;-9.084;-44.194;29.417;72.000
5.750;-9.068;-44.194;29.417;72.000
5.781;-9.053;-44.194;29.417;72.000
5.813;-9.006;-44.194;29.417;72.000
5.844;-8.951;-44.194;29.417;72.000
5.875;-8.920;-44.194;29.417;72.000
5.906;-8.912;-44.194;29.417;72.000
5.938;-8.944;-44.194;29.417;72.000
5.969;-8.990;-44.194;29.417;72.000
6.000;-9.006;-44.194;29.417;72.000
6.031;-9.029;-44.194;29.417;72.000
6.063;-9.061;-44.194;29.417;72.000
6.094;-9.100;-44.194;29.417;72.000
6.125;-8.382;-44.194;29.417;72.000
6.156;-9.014;-44.194;29.417;72.000
6.188;-9.919;-44.194;29.417;72.000
6.219;-9.848;-44.194;29.417;72.000
6.250;-9.833;-44.194;29.417;72.000
6.281;-9.786;-44.194;29.417;72.000
6.313;-9.755;-44.194;29.417;72.000
6.344;-9.755;-44.194;29.417;72.000
6.375;-9.755;-44.194;29.417;72.000
6.406;-9.770;-44.194;29.417;72.000
6.438;-9.786;-44.194;29.417;72.000
6.469;-9.794;-44.194;29.417;72.000
6.500;-9.809;-44.194;29.417;72.000
6.531;-9.817;-44.194;29.417;72.000
6.563;-9.848;-44.194;29.417;72.000
6.594;-9.848;-44.194;29.417;72.000
6.625;-9.848;-44.194;29.417;72.000
6.656;-9.848;-44.194;29.417;72.000
6.688;-9.817;-44.194;29.417;72.000
6.719;-9.895;-44.194;29.417;72.000
6.750;-9.919;-44.194;29.417;72.000
6.781;-9.926;-44.194;29.417;72.000
6.813;-9.934;-44.194;29.417;73.000
6.844;-9.965;-44.194;29.417;73.000
6.875;-9.973;-44.194;29.417;73.000
6.906;-9.958;-44.194;29.417;73.000
6.938;-9.973;-44.194;29.417;73.000
6.969;-9.989;-44.194;29.417;73.000
7.000;-10.184;-44.194;29.417;73.000
7.031;-10.121;-44.194;29.417;73.000
7.063;-10.121;-44.194;29.417;73.000
7.094;-10.067;-44.194;29.417;73.000
7.125;-10.082;-44.194;29.417;73.000
7.156;-10.051;-44.194;29.417;73.000
7.188;-10.075;-44.194;29.417;73.000
7.219;-10.036;-44.194;29.417;73.000
7.250;-10.028;-44.194;29.417;73.000
7.281;-9.997;-44.194;29.417;73.000
7.313;-10.004;-44.194;29.417;73.000
7.344;-9.997;-44.207;29.417;73.000
7.375;-10.004;-44.207;29.405;73.000
7.406;-9.997;-44.207;29.417;73.000
7.438;-9.981;-44.207;29.417;73.000
7.469;-9.997;-44.207;29.417;73.000
7.500;-10.036;-44.207;29.417;73.000
7.531;-10.028;-44.207;29.417;73.000
7.563;-10.036;-44.207;29.417;73.000
7.594;-10.012;-44.207;29.417;73.000
7.625;-9.973;-44.207;29.417;73.000
7.656;-9.973;-44.207;29.417;73.000
7.688;-9.989;-44.207;29.417;73.000
7.719;-9.965;-44.207;29.417;73.000
7.750;-9.981;-44.207;29.417;73.000
7.781;-9.958;-44.207;29.417;73.000
7.813;-9.950;-44.207;29.417;73.000
7.844;-9.903;-44.207;29.417;73.000
7.875;-9.638;-44.207;29.417;73.000
7.906;-9.419;-44.207;29.417;73.000
7.938;-9.256;-44.207;29.417;73.000
7.969;-9.755;-44.207;29.417;73.000
8.000;-10.870;-44.207;29.417;73.000
8.031;-10.660;-44.207;29.417;73.000
8.063;-10.519;-44.207;29.417;73.000
8.094;-10.402;-44.207;29.417;73.000
8.125;-10.262;-44.207;29.417;73.000
8.156;-10.129;-44.207;29.417;73.000
8.188;-10.020;-44.207;29.417;73.000
8.219;-9.934;-44.207;29.417;73.000
8.250;-9.794;-44.207;29.417;73.000
8.281;-9.739;-44.207;29.417;73.000
8.313;-9.692;-44.207;29.417;73.000
8.344;-9.622;-44.207;29.417;73.000
8.375;-9.568;-44.207;29.417;73.000
8.406;-9.513;-44.207;29.405;73.000
8.438;-9.451;-44.207;29.417;74.000
8.469;-9.404;-44.207;29.405;74.000
8.500;-9.380;-44.207;29.417;74.000
8.531;-9.318;-44.207;29.417;74.000
8.563;-9.295;-44.207;29.417;74.000
8.594;-9.232;-44.207;29.405;74.000
8.625;-9.154;-44.207;29.417;74.000
8.656;-9.107;-44.207;29.417;74.000
8.688;-9.084;-44.207;29.417;74.000
8.719;-9.076;-44.207;29.417;74.000
8.750;-8.780;-44.207;29.417;74.000
8.781;-9.014;-44.207;29.405;74.000
8.813;-8.491;-44.207;29.417;74.000
8.844;-8.975;-44.207;29.417;74.000
8.875;-10.215;-44.207;29.417;74.000
8.906;-10.114;-44.207;29.405;74.000
8.938;-9.997;-44.207;29.417;74.000
8.969;-9.911;-44.207;29.417;74.000
9.000;-9.841;-44.207;29.417;74.000
9.031;-9.770;-44.207;29.417;74.000
9.063;-9.747;-44.207;29.405;74.000
9.094;-9.724;-44.207;29.405;74.000
9.125;-9.770;-44.207;29.417;74.000
9.156;-9.755;-44.207;29.405;74.000
9.188;-9.802;-44.207;29.405;74.000
9.219;-9.817;-44.207;29.405;74.000
9.250;-9.825;-44.207;29.417;74.000
9.281;-9.841;-44.207;29.417;74.000
9.313;-9.848;-44.207;29.417;74.000
9.344;-9.895;-44.207;29.405;74.000
9.375;-9.911;-44.207;29.417;74.000
