t;Respiration;GSR;Temperature;CFM
4.500;-18.670;-39.139;22.923;86.000
4.531;-18.670;-39.127;22.923;86.000
4.563;-18.670;-39.127;22.923;86.000
4.594;-18.670;-39.127;22.923;86.000
4.625;-18.670;-39.127;22.923;86.000
4.656;-18.670;-39.127;22.923;86.000
4.688;-18.670;-39.127;22.923;86.000
4.719;-18.670;-39.127;22.923;86.000
4.750;-18.670;-39.127;22.923;86.000
4.781;-18.670;-39.127;22.923;86.000
4.813;-18.670;-39.127;22.923;86.000
4.844;-18.670;-39.127;22.923;86.000
4.875;-18.670;-39.127;22.923;86.000
4.906;-18.670;-39.127;22.923;86.000
4.938;-18.670;-39.127;22.923;86.000
4.969;-18.670;-39.127;22.923;86.000
5.000;-18.670;-39.127;22.923;86.000
5.031;-18.670;-39.127;22.923;86.000
5.063;-18.670;-39.127;22.923;86.000
5.094;-18.670;-39.127;22.923;86.000
5.125;-18.670;-39.127;22.923;85.000
5.156;-18.670;-39.127;22.923;85.000
5.188;-18.670;-39.127;22.923;85.000
5.219;-18.670;-39.127;22.923;85.000
5.250;-18.670;-39.127;22.923;85.000
5.281;-18.670;-39.127;22.923;85.000
5.313;-18.670;-39.127;22.923;85.000
5.344;-18.670;-39.127;22.923;85.000
5.375;-18.670;-39.127;22.923;85.000
5.406;-18.670;-39.127;22.923;85.000
5.438;-18.670;-39.127;22.923;85.000
5.469;-18.670;-39.127;22.923;85.000
5.500;-18.670;-39.127;22.923;85.000
5.531;-18.670;-39.127;22.923;85.000
5.563;-18.670;-39.127;22.923;85.000
5.594;-18.670;-39.127;22.923;85.000
5.625;-18.670;-39.127;22.923;85.000
5.656;-18.670;-39.127;22.923;85.000
5.688;-18.670;-39.127;22.923;85.000
5.719;-18.670;-39.114;22.923;85.000
5.750;-18.670;-39.114;22.923;85.000
5.781;-18.670;-39.114;22.923;85.000
5.813;-18.670;-39.114;22.923;85.000
5.844;-18.670;-39.114;22.923;85.000
5.875;-18.670;-39.114;22.923;84.000
5.906;-18.670;-39.114;22.923;84.000
5.938;-18.670;-39.114;22.923;84.000
5.969;-18.670;-39.114;22.923;84.000
6.000;-18.670;-39.114;22.923;84.000
6.031;-18.670;-39.114;22.923;84.000
6.063;-18.670;-39.114;22.923;84.000
6.094;-18.670;-39.114;22.923;84.000
6.125;-18.670;-39.114;22.923;84.000
6.156;-18.670;-39.114;22.923;84.000
6.188;-18.670;-39.114;22.923;84.000
6.219;-18.670;-39.114;22.923;84.000
6.250;-18.670;-39.114;22.923;84.000
6.281;-18.670;-39.114;22.923;84.000
6.313;-18.670;-39.114;22.923;84.000
6.344;-18.670;-39.114;22.923;84.000
6.375;-18.670;-39.114;22.923;84.000
6.406;-18.670;-39.114;22.923;84.000
6.438;-18.670;-39.114;22.923;84.000
6.469;-18.670;-39.114;22.923;84.000
6.500;-18.670;-39.114;22.923;84.000
6.531;-18.670;-39.114;22.923;84.000
6.563;-18.670;-39.114;22.923;84.000
6.594;-18.670;-39.114;22.923;84.000
6.625;-18.670;-39.114;22.923;82.000
6.656;-18.670;-39.114;22.923;82.000
6.688;-18.670;-39.114;22.923;82.000
6.719;-18.670;-39.102;22.923;82.000
6.750;-18.670;-39.102;22.923;82.000
