t;Respiration;GSR;Temperature;CFM
4.969;-7.29;-41.767;32.783;82
5.000;-7.274;-41.767;32.771;82
5.031;-7.274;-41.779;32.783;82
5.063;-7.173;-41.792;32.783;82
5.094;-7.118;-41.792;32.783;82
5.125;-6.986;-41.792;32.783;82
5.156;-6.962;-41.804;32.783;82
5.188;-6.916;-41.804;32.783;82
5.219;-6.947;-41.804;32.783;82
5.250;-7.181;-41.804;32.783;82
5.281;-7.103;-41.804;32.783;82
5.313;-6.947;-41.817;32.783;82
5.344;-6.861;-41.817;32.783;82
5.375;-6.744;-41.817;32.783;82
5.406;-6.588;-41.829;32.783;82
5.438;-6.432;-41.829;32.783;82
5.469;-6.284;-41.829;32.783;82
5.500;-6.089;-41.842;32.783;82
5.531;-5.933;-41.854;32.783;82
5.563;-5.746;-41.854;32.783;82
5.594;-5.566;-41.854;32.783;82
5.625;-5.418;-41.854;32.783;82
5.656;-5.262;-41.867;32.783;82
5.688;-5.387;-41.854;32.796;82
5.719;-5.207;-41.867;32.783;82
5.750;-5.012;-41.867;32.783;82
5.781;-4.88;-41.879;32.783;82
5.813;-4.7;-41.879;32.783;82
5.844;-4.544;-41.879;32.783;82
5.875;-4.388;-41.892;32.783;82
5.906;-4.334;-41.892;32.783;82
5.938;-4.287;-41.904;32.783;82
5.969;-4.24;-41.904;32.783;82
6.000;-4.217;-41.917;32.783;82
6.031;-4.139;-41.917;32.783;82
6.063;-4.1;-41.917;32.783;82
6.094;-4.045;-41.917;32.783;82
6.125;-4.248;-41.904;32.846;81
6.156;-4.232;-41.904;32.783;81
6.188;-4.248;-41.904;32.796;81
6.219;-4.271;-41.904;32.783;81
6.250;-4.357;-41.904;32.796;81
6.281;-4.427;-41.904;32.796;81
6.313;-4.49;-41.904;32.796;81
6.344;-4.583;-41.892;32.796;81
6.375;-4.654;-41.904;32.783;81
6.406;-4.739;-41.904;32.796;81
6.438;-4.833;-41.904;32.796;81
6.469;-4.903;-41.904;32.796;81
6.500;-4.981;-41.904;32.796;81
6.531;-5.044;-41.904;32.796;81
6.563;-5.363;-41.904;32.896;81
6.594;-5.395;-41.904;32.796;81
6.625;-5.441;-41.904;32.796;81
6.656;-5.527;-41.904;32.796;81
6.688;-5.668;-41.904;32.796;81
6.719;-5.855;-41.904;32.796;81
6.750;-5.98;-41.904;32.796;81
6.781;-6.058;-41.904;32.796;81
6.813;-6.12;-41.904;32.796;81
6.844;-6.237;-41.917;32.796;81
6.875;-6.26;-41.917;32.796;81
6.906;-6.284;-41.917;32.796;81
6.938;-6.276;-41.917;32.796;81
6.969;-6.323;-41.917;32.796;81
7.000;-6.58;-41.917;32.808;81
7.031;-6.565;-41.917;32.796;81
7.063;-6.518;-41.917;32.796;81
7.094;-6.533;-41.917;32.796;81
7.125;-6.557;-41.917;32.796;81
7.156;-6.557;-41.929;32.796;81
7.188;-6.588;-41.929;32.796;81
7.219;-6.619;-41.929;32.796;81
7.250;-6.627;-41.942;32.796;81
7.281;-6.658;-41.942;32.808;81
7.313;-6.65;-41.942;32.796;81
7.344;-6.713;-41.942;32.796;81
7.375;-6.736;-41.954;32.796;81
7.406;-6.806;-41.954;32.796;81
7.438;-7.212;-41.954;32.808;81
7.469;-7.313;-41.954;32.808;81
7.500;-7.399;-41.954;32.796;81
7.531;-7.399;-41.967;32.796;81
7.563;-7.462;-41.967;32.808;80
7.594;-7.493;-41.967;32.808;80
7.625;-7.54;-41.979;32.796;80
7.656;-7.516;-41.979;32.808;80
7.688;-7.54;-41.992;32.808;80
7.719;-7.524;-41.992;32.808;80
7.750;-7.501;-41.992;32.808;80
7.781;-7.516;-42.004;32.808;80
7.813;-7.524;-42.004;32.796;80
7.844;-7.501;-42.004;32.808;80
7.875;-7.742;-42.004;32.808;80
7.906;-7.727;-42.004;32.808;80
7.938;-7.688;-42.017;32.808;80
7.969;-7.68;-42.017;32.808;80
8.000;-7.672;-42.017;32.808;80
8.031;-7.625;-42.029;32.808;80
8.063;-7.563;-42.029;32.808;80
8.094;-7.516;-42.042;32.808;80
8.125;-7.423;-42.042;32.808;80
8.156;-7.399;-42.055;32.808;80
8.188;-7.368;-42.055;32.808;80
8.219;-7.407;-42.067;32.808;80
8.250;-7.391;-42.067;32.808;80
8.281;-7.29;-42.067;32.808;80
8.313;-7.477;-42.067;32.808;80
8.344;-7.352;-42.067;32.808;80
8.375;-7.22;-42.08;32.808;80
8.406;-7.103;-42.08;32.808;80
8.438;-6.947;-42.092;32.808;80
8.469;-6.799;-42.092;32.808;80
8.500;-6.643;-42.092;32.808;80
8.531;-6.463;-42.105;32.808;80
8.563;-6.299;-42.117;32.808;80
8.594;-6.097;-42.117;32.808;80
8.625;-5.987;-42.117;32.808;80
8.656;-5.824;-42.13;32.808;80
8.688;-5.691;-42.13;32.808;80
8.719;-5.558;-42.13;32.808;80
8.750;-5.691;-42.13;32.846;80
8.781;-5.535;-42.142;32.821;80
8.813;-5.324;-42.142;32.821;80
8.844;-5.192;-42.142;32.821;80
8.875;-5.028;-42.155;32.808;80
8.906;-4.942;-42.155;32.821;80
8.938;-4.895;-42.155;32.808;80
8.969;-4.888;-42.167;32.821;80
9.000;-4.825;-42.18;32.821;80
9.031;-4.693;-42.18;32.821;80
9.063;-4.615;-42.18;32.821;79
9.094;-4.599;-42.192;32.821;79
9.125;-4.505;-42.192;32.821;79
9.156;-4.498;-42.192;32.821;79
9.188;-4.755;-42.192;32.896;79
9.219;-4.724;-42.192;32.821;79
9.250;-4.724;-42.205;32.821;79
9.281;-4.724;-42.205;32.821;79
9.313;-4.763;-42.205;32.808;79
